Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Status
prestige-herringbone-laminate-flooring-tobacco-light-8mm-4764,Prestige Herringbone Laminate Flooring Tobacco Light 8mm 4764,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,67273-FC15,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/p/r/prestige-herringbone-tobacco-light-8mm-laminate-4764-xl-lifestyle-1.jpg,1,Prestige Herringbone Laminate Flooring Tobacco Light 8mm 4764,Prestige Herringbone Laminate Flooring Tobacco Light 8mm 4764,,active
prestige-herringbone-laminate-flooring-tobacco-light-8mm-4764,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/p/r/prestige-herringbone-tobacco-light-8mm-laminate-4764-xl-swatch-1.jpg,2,Prestige Herringbone Laminate Flooring Tobacco Light 8mm 4764,,,
prestige-herringbone-laminate-flooring-coffee-oak-8mm-4766,Prestige Herringbone Laminate Flooring Coffee Oak 8mm 4766,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,67274-FC47,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/p/r/prestige-herringbone-coffee-oak-8mm-laminate-4766-lifestyle-xl-1.jpg,1,Prestige Herringbone Laminate Flooring Coffee Oak 8mm 4766,Prestige Herringbone Laminate Flooring Coffee Oak 8mm 4766,,active
prestige-herringbone-laminate-flooring-coffee-oak-8mm-4766,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/p/r/prestige-herringbone-coffee-oak-8mm-laminate-4766-lifestyle-xl-2.jpg,2,Prestige Herringbone Laminate Flooring Coffee Oak 8mm 4766,,,
embrace-herringbone-laminate-flooring-10mm-tricat-oak-6018,Embrace Herringbone Laminate Flooring 10mm Tricat Oak 6018,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,71657,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/m/embrace-herringbone-10mm-tricat-oak-6018-xl-lifestyle-1_1.jpg,1,Embrace Herringbone Laminate Flooring 10mm Tricat Oak 6018,Embrace Herringbone Laminate Flooring 10mm Tricat Oak 6018,,active
embrace-herringbone-laminate-flooring-10mm-tricat-oak-6018,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/m/embrace-herringbone-10mm-tricat-oak-6018-xl-lifestyle-2_1.jpg,2,Embrace Herringbone Laminate Flooring 10mm Tricat Oak 6018,,,
embrace-herringbone-laminate-flooring-midnight-oak-12mm,Embrace Herringbone Laminate Flooring Midnight Oak 12mm,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,73983-R379,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/m/embrace_herringbone_midnight_oak_12mm_laminate_3.jpg,1,Embrace Herringbone Laminate Flooring Midnight Oak 12mm,Embrace Herringbone Laminate Flooring Midnight Oak 12mm,,active
embrace-herringbone-laminate-flooring-midnight-oak-12mm,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/m/embrace_herringbone_midnight_oak_12mm_laminate_1.jpg,2,Embrace Herringbone Laminate Flooring Midnight Oak 12mm,,,
embrace-herringbone-laminate-flooring-century-oak-12mm,Embrace Herringbone Laminate Flooring Century Oak 12mm,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,73984-2006,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/m/embrace_herringbone_century_oak_12mm_laminate_2.jpg,1,Embrace Herringbone Laminate Flooring Century Oak 12mm,Embrace Herringbone Laminate Flooring Century Oak 12mm,,active
embrace-herringbone-laminate-flooring-century-oak-12mm,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/m/embrace_herringbone_century_oak_12mm_laminate_6.jpg,2,Embrace Herringbone Laminate Flooring Century Oak 12mm,,,
embrace-herringbone-laminate-flooring-walnut-12mm,Embrace Herringbone Laminate Flooring Walnut 12mm,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,73985-90758,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/m/embrace_herringbone_walnut_12mm_laminate_2.jpg,1,Embrace Herringbone Laminate Flooring Walnut 12mm,Embrace Herringbone Laminate Flooring Walnut 12mm,,active
embrace-herringbone-laminate-flooring-walnut-12mm,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/m/embrace_herringbone_walnut_12mm_laminate_1.jpg,2,Embrace Herringbone Laminate Flooring Walnut 12mm,,,
embrace-herringbone-royal-oak-12mm-laminate,Embrace Herringbone Royal Oak 12mm Laminate,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,73986-2607,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/m/embrace_herringbone_royal_oak_12mm_laminate_2.jpg,1,Embrace Herringbone Royal Oak 12mm Laminate,Embrace Herringbone Royal Oak 12mm Laminate,,active
embrace-herringbone-royal-oak-12mm-laminate,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/m/embrace_herringbone_royal_oak_12mm_laminate_1.jpg,2,Embrace Herringbone Royal Oak 12mm Laminate,,,
embrace-herringbone-limed-oak-12mm-laminate,Embrace Herringbone Limed Oak 12mm Laminate,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,73987-2609,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/m/embrace_herringbone_limed_oak_12mm_laminate_4.jpg,1,Embrace Herringbone Limed Oak 12mm Laminate,Embrace Herringbone Limed Oak 12mm Laminate,,active
embrace-herringbone-limed-oak-12mm-laminate,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/m/embrace_herringbone_limed_oak_12mm_laminate_1.jpg,2,Embrace Herringbone Limed Oak 12mm Laminate,,,
embrace-herringbone-laminate-flooring-washed-oak-12mm,Embrace Herringbone Laminate Flooring Washed Oak 12mm,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,73989-1051,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/m/embrace_herringbone_washed_oak_12mm_laminate_8.jpg,1,Embrace Herringbone Laminate Flooring Washed Oak 12mm,Embrace Herringbone Laminate Flooring Washed Oak 12mm,,active
embrace-herringbone-laminate-flooring-washed-oak-12mm,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/m/embrace_herringbone_washed_oak_12mm_laminate_1.jpg,2,Embrace Herringbone Laminate Flooring Washed Oak 12mm,,,
embrace-herringbone-laminate-flooring-traditional-oak-12mm,Embrace Herringbone Laminate Flooring Traditional Oak 12mm,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,73988-9234,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/m/embrace_herringbone_traditional_oak_12mm_laminate_4.jpg,1,Embrace Herringbone Laminate Flooring Traditional Oak 12mm,Embrace Herringbone Laminate Flooring Traditional Oak 12mm,,active
embrace-herringbone-laminate-flooring-traditional-oak-12mm,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/m/embrace_herringbone_traditional_oak_12mm_laminate_1.jpg,2,Embrace Herringbone Laminate Flooring Traditional Oak 12mm,,,
embrace-herringbone-laminate-flooring-cappuccino-oak-12mm,Embrace Herringbone Laminate Flooring Cappuccino Oak 12mm,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,73990-2610,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/m/embrace_herringbone_cappuccino_oak_12mm_laminate_9.jpg,1,Embrace Herringbone Laminate Flooring Cappuccino Oak 12mm,Embrace Herringbone Laminate Flooring Cappuccino Oak 12mm,,active
embrace-herringbone-laminate-flooring-cappuccino-oak-12mm,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/m/embrace_herringbone_cappuccino_oak_12mm_laminate_1.jpg,2,Embrace Herringbone Laminate Flooring Cappuccino Oak 12mm,,,
embrace-herringbone-laminate-flooring-smoked-oak-14mm-built-in-underlay,Embrace Herringbone Laminate Flooring Smoked Oak 14Mm Built In Underlay,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,74145H,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,,,Embrace Herringbone Laminate Flooring Smoked Oak 14Mm Built In Underlay,Embrace Herringbone Laminate Flooring Smoked Oak 14Mm Built In Underlay,,active
embrace-herringbone-laminate-flooring-arctic-beige-14mm-built-in-underlay,Embrace Herringbone Laminate Flooring Arctic Beige 14mm Built-in Underlay,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,74146H,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/7/4/74146h_10.jpg,1,Embrace Herringbone Laminate Flooring Arctic Beige 14mm Built-in Underlay,Embrace Herringbone Laminate Flooring Arctic Beige 14mm Built-in Underlay,,active
embrace-herringbone-laminate-flooring-arctic-beige-14mm-built-in-underlay,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/7/4/74146h_17.jpg,2,Embrace Herringbone Laminate Flooring Arctic Beige 14mm Built-in Underlay,,,
embrace-herringbone-polar-oak-14mm-laminate-flooring-built-in-underlay,Embrace Herringbone Polar Oak 14mm Laminate Flooring Built-in Underlay,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,74147H,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/7/4/74147h_17.jpg,1,Embrace Herringbone Polar Oak 14mm Laminate Flooring Built-in Underlay,Embrace Herringbone Polar Oak 14mm Laminate Flooring Built-in Underlay,,active
embrace-herringbone-polar-oak-14mm-laminate-flooring-built-in-underlay,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/7/4/74147h_23.jpg,2,Embrace Herringbone Polar Oak 14mm Laminate Flooring Built-in Underlay,,,
embrace-herringbone-laminate-flooring-crystal-oak-14mm-built-in-underlay,Embrace Herringbone Laminate Flooring Crystal Oak 14mm Built-in Underlay,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,74148H,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/7/4/74148h_10.jpg,1,Embrace Herringbone Laminate Flooring Crystal Oak 14mm Built-in Underlay,Embrace Herringbone Laminate Flooring Crystal Oak 14mm Built-in Underlay,,active
embrace-herringbone-laminate-flooring-crystal-oak-14mm-built-in-underlay,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/7/4/74148h_16.jpg,2,Embrace Herringbone Laminate Flooring Crystal Oak 14mm Built-in Underlay,,,
embrace-herringbone-laminate-flooring-farmhouse-oak-14mm-built-in-underlay,Embrace Herringbone Laminate Flooring Farmhouse Oak 14mm Built-in Underlay,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,74149H,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/7/4/74149h_4.jpg,1,Embrace Herringbone Laminate Flooring Farmhouse Oak 14mm Built-in Underlay,Embrace Herringbone Laminate Flooring Farmhouse Oak 14mm Built-in Underlay,,active
embrace-herringbone-laminate-flooring-farmhouse-oak-14mm-built-in-underlay,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/7/4/74149h_10.jpg,2,Embrace Herringbone Laminate Flooring Farmhouse Oak 14mm Built-in Underlay,,,
embrace-herringbone-laminate-flooring-woodland-oak-14mm-built-in-underlay,Embrace Herringbone Laminate Flooring Woodland Oak 14mm Built-in Underlay,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,74150H,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/7/4/74150h_4.jpg,1,Embrace Herringbone Laminate Flooring Woodland Oak 14mm Built-in Underlay,Embrace Herringbone Laminate Flooring Woodland Oak 14mm Built-in Underlay,,active
embrace-herringbone-laminate-flooring-woodland-oak-14mm-built-in-underlay,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/7/4/74150h_16.jpg,2,Embrace Herringbone Laminate Flooring Woodland Oak 14mm Built-in Underlay,,,
embrace-herringbone-laminate-flooring-windsor-oak-10mm-1001,Embrace Herringbone Laminate Flooring Windsor Oak 10mm 1001,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,73880-FC45,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/m/embrace-herringbone-windsor-oak-10mm-laminate-1001-xl-lifestyle-1.jpg,1,Embrace Herringbone Laminate Flooring Windsor Oak 10mm 1001,Embrace Herringbone Laminate Flooring Windsor Oak 10mm 1001,,active
embrace-herringbone-laminate-flooring-windsor-oak-10mm-1001,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/m/embrace-herringbone-windsor-oak-10mm-laminate-1001-xl-lifestyle-3.jpg,2,Embrace Herringbone Laminate Flooring Windsor Oak 10mm 1001,,,
chic-parquet-dry-back-lvt-herringbone-flooring-outland,Chic Parquet Dry Back Lvt Herringbone Flooring Outland,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,73662ST,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/7/3/73662stoutland11cropped.jpg,1,Chic Parquet Dry Back Lvt Herringbone Flooring Outland,Chic Parquet Dry Back Lvt Herringbone Flooring Outland,,active
chic-parquet-dry-back-lvt-herringbone-flooring-outland,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/6/3/63662stoutlandcropped.jpg,2,Chic Parquet Dry Back Lvt Herringbone Flooring Outland,,,
ecostep-vinyl-flooring-herringbone-oak-medium-666d,Ecostep Vinyl Flooring Herringbone Oak Medium 666D,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,73835ST,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/c/ecostep-herringbone-oak-medium-666d-vinyl-cushion-floor-lifestyle-image-1.jpg,1,Ecostep Vinyl Flooring Herringbone Oak Medium 666D,Ecostep Vinyl Flooring Herringbone Oak Medium 666D,,active
ecostep-vinyl-flooring-herringbone-oak-medium-666d,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/c/ecostep-herringbone-oak-medium-666d-vinyl-cushion-floor-lifestyle-image-2.jpg,2,Ecostep Vinyl Flooring Herringbone Oak Medium 666D,,,
ultrafelt-vinyl-flooring-natural-oak-parquet,Ultrafelt Vinyl Flooring Natural Oak Parquet,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,67893ST,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/u/l/ultrafelt_natural_oak_parquet_cushioned_vinyl_hallway.jpg,1,Ultrafelt Vinyl Flooring Natural Oak Parquet,Ultrafelt Vinyl Flooring Natural Oak Parquet,,active
ultrafelt-vinyl-flooring-natural-oak-parquet,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/u/l/ultrafelt_natural_oak_parquet_cushioned_vinyl_swatch.jpg,2,Ultrafelt Vinyl Flooring Natural Oak Parquet,,,
texstep-herringbone-natural-162m-felt-back,Texstep Herringbone Natural 162M Felt Back,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,69502ST,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/t/e/texstep_herringbone_natural_162m_felt_back_living_room.jpg,1,Texstep Herringbone Natural 162M Felt Back,Texstep Herringbone Natural 162M Felt Back,,active
texstep-herringbone-natural-162m-felt-back,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/t/e/texstep_herringbone_natural_162m_felt_back_swatch.jpg,2,Texstep Herringbone Natural 162M Felt Back,,,
prestige-herringbone-laminate-flooring-ambient-oak-8mm-3766,Prestige Herringbone Laminate Flooring Ambient Oak 8mm 3766,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,67269-FC45,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/p/r/prestige-herringbone-ambient-oak-8mm-laminate-3766-xl-lifestyle-1.jpg,1,Prestige Herringbone Laminate Flooring Ambient Oak 8mm 3766,Prestige Herringbone Laminate Flooring Ambient Oak 8mm 3766,,active
prestige-herringbone-laminate-flooring-ambient-oak-8mm-3766,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/p/r/prestige-herringbone-ambient-oak-8mm-laminate-3766-xl-lifestyle-2.jpg,2,Prestige Herringbone Laminate Flooring Ambient Oak 8mm 3766,,,
ecostep-vinyl-flooring-storm-grey-991m,Ecostep Vinyl Flooring Storm Grey 991M,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,69491ST,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/c/ecostep-storm-grey-991m-vinyl-cushion-floor-lifestyle-xl-1.jpg,1,Ecostep Vinyl Flooring Storm Grey 991M,Ecostep Vinyl Flooring Storm Grey 991M,,active
ecostep-vinyl-flooring-storm-grey-991m,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/c/ecostep-storm-grey-991m-vinyl-cushion-floor-lifestyle-xl-2.jpg,2,Ecostep Vinyl Flooring Storm Grey 991M,,,
ecostep-vinyl-flooring-parquet-original-555,Ecostep Vinyl Flooring Parquet Original 555,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,74016ST,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/c/ecostep_parquet_orginal_555_vinyl_cushion_floor_1.jpg,1,Ecostep Vinyl Flooring Parquet Original 555,Ecostep Vinyl Flooring Parquet Original 555,,active
ecostep-vinyl-flooring-parquet-original-555,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/c/ecostep_parquet_orginal_555_vinyl_cushion_floor_2.jpg,2,Ecostep Vinyl Flooring Parquet Original 555,,,
ecostep-vinyl-flooring-new-evora-t94,Ecostep Vinyl Flooring New Evora T94,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,74179ST,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/c/ecostep_vinyl_flooring_new_evora_t94_.jpg,1,Ecostep Vinyl Flooring New Evora T94,Ecostep Vinyl Flooring New Evora T94,,active
ecostep-vinyl-flooring-new-evora-t94,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/e/c/ecostep_vinyl_flooring_new_evora_t94_2_.jpg,2,Ecostep Vinyl Flooring New Evora T94,,,
lusora-chalkstone-190l-cushion-vinyl-flooring,Lusora Chalkstone 190L Cushion Vinyl Flooring,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,74181ST,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/p/o/polperro_190l_room_shot_2019.jpg,1,Lusora Chalkstone 190L Cushion Vinyl Flooring,Lusora Chalkstone 190L Cushion Vinyl Flooring,,active
lusora-chalkstone-190l-cushion-vinyl-flooring,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/p/o/polperro_190l.jpg,2,Lusora Chalkstone 190L Cushion Vinyl Flooring,,,
lusora-pale-ash-herringbone-609m-cushion-vinyl-flooring,Lusora Pale Ash Herringbone 609M Cushion Vinyl Flooring,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,74182ST,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/l/e/leyton_609m_high_tex.jpg,1,Lusora Pale Ash Herringbone 609M Cushion Vinyl Flooring,Lusora Pale Ash Herringbone 609M Cushion Vinyl Flooring,,active
lusora-pale-ash-herringbone-609m-cushion-vinyl-flooring,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/l/e/leyton_609m.jpg,2,Lusora Pale Ash Herringbone 609M Cushion Vinyl Flooring,,,
lusora-ashen-oak-090s-cushion-vinyl-flooring,Lusora Ashen Oak 090S Cushion Vinyl Flooring,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,74183ST,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/w/a/warm_oak_090s.jpg,1,Lusora Ashen Oak 090S Cushion Vinyl Flooring,Lusora Ashen Oak 090S Cushion Vinyl Flooring,,active
lusora-noir-oak-909d-cushion-vinyl-flooring,Lusora Noir Oak 909D Cushion Vinyl Flooring,,Factory Direct Flooring,Home & Garden > Decor > Flooring,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,74184ST,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/w/a/warm_oak_909d_ambient.jpg,1,Lusora Noir Oak 909D Cushion Vinyl Flooring,Lusora Noir Oak 909D Cushion Vinyl Flooring,,active
lusora-noir-oak-909d-cushion-vinyl-flooring,,,,,,,,,,,,,,,,,,,,https://imagely.factory-direct-flooring.co.uk/media/catalog/product/cache/07f4e6a093cd3c305a832187014ed50b/w/a/warm_oak_909d.jpg,2,Lusora Noir Oak 909D Cushion Vinyl Flooring,,,
