Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Status
abbey-audley-engineered-wood-flooring-oak-14mm-x-165mm-brushed-oiled,Abbey Audley Engineered Wood Flooring Oak 14mm x 165mm Brushed Oiled,<h2>Abbey Audley Engineered Wood Flooring Oak 14mm x 165mm Brushed Oiled</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74100AUD,0,shopify,100,deny,manual,39.36,39.36,TRUE,TRUE,,,Abbey Audley Engineered Wood Flooring Oak 14mm x 165mm Brushed Oiled,Abbey Audley Engineered Wood Flooring Oak 14mm x 165mm Brushed Oiled,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.,active
abbey-danson-nude-oak-14mm-x-165mm-brushed-matt-lacquered-engineered-wood-flooring,Abbey Danson Nude Oak 14mm x 165mm Brushed Matt Lacquered Engineered Wood Flooring,<h2>Abbey Danson Nude Oak 14mm x 165mm Brushed Matt Lacquered Engineered Wood Flooring</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74101DAN,0,shopify,100,deny,manual,38.14,38.14,TRUE,TRUE,,,Abbey Danson Nude Oak 14mm x 165mm Brushed Matt Lacquered Engineered Wood Flooring,Abbey Danson Nude Oak 14mm x 165mm Brushed Matt Lacquered Engineered Wood Flooring,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.,active
abbey-standen-oak-golden-engineered-flooring-14mm-x-165mm-brushed-matt-lacquered,Abbey Standen Oak Golden Engineered Flooring 14mm x 165mm Brushed Matt Lacquered,<h2>Abbey Standen Oak Golden Engineered Flooring 14mm x 165mm Brushed Matt Lacquered</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74102STA,0,shopify,100,deny,manual,38.14,38.14,TRUE,TRUE,,,Abbey Standen Oak Golden Engineered Flooring 14mm x 165mm Brushed Matt Lacquered,Abbey Standen Oak Golden Engineered Flooring 14mm x 165mm Brushed Matt Lacquered,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.,active
herringbone-parquet-engineered-wood-flooring-14mm-essential-oak-brushed-lacquer,Herringbone Parquet Engineered Wood Flooring 14mm Essential Oak Brushed Lacquer,<h2>Herringbone Parquet Engineered Wood Flooring 14mm Essential Oak Brushed Lacquer</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74161OBL,0,shopify,100,deny,manual,49.18,49.18,TRUE,TRUE,,,Herringbone Parquet Engineered Wood Flooring 14mm Essential Oak Brushed Lacquer,Herringbone Parquet Engineered Wood Flooring 14mm Essential Oak Brushed Lacquer,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.,active
herringbone-parquet-engineered-wood-flooring-14mm-stripped-oak-brushed-oiled,Herringbone Parquet Engineered Wood Flooring 14mm Stripped Oak Brushed Oiled,<h2>Herringbone Parquet Engineered Wood Flooring 14mm Stripped Oak Brushed Oiled</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74162OBO,0,shopify,100,deny,manual,49.18,49.18,TRUE,TRUE,,,Herringbone Parquet Engineered Wood Flooring 14mm Stripped Oak Brushed Oiled,Herringbone Parquet Engineered Wood Flooring 14mm Stripped Oak Brushed Oiled,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.,active
herringbone-parquet-engineered-wood-flooring-14mm-ambergrain-oak-brushed-lacquer,Herringbone Parquet Engineered Wood Flooring 14mm Ambergrain Oak Brushed Lacquer,<h2>Herringbone Parquet Engineered Wood Flooring 14mm Ambergrain Oak Brushed Lacquer</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74163AOB,0,shopify,100,deny,manual,49.18,49.18,TRUE,TRUE,,,Herringbone Parquet Engineered Wood Flooring 14mm Ambergrain Oak Brushed Lacquer,Herringbone Parquet Engineered Wood Flooring 14mm Ambergrain Oak Brushed Lacquer,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.,active
herringbone-parquet-engineered-wood-flooring-14mm-genuine-smoke-grey-oak-brushed-oiled,Herringbone Parquet Engineered Wood Flooring 14mm Genuine Smoke Grey Oak Brushed Oiled,<h2>Herringbone Parquet Engineered Wood Flooring 14mm Genuine Smoke Grey Oak Brushed Oiled</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74164GSG,0,shopify,100,deny,manual,49.18,49.18,TRUE,TRUE,,,Herringbone Parquet Engineered Wood Flooring 14mm Genuine Smoke Grey Oak Brushed Oiled,Herringbone Parquet Engineered Wood Flooring 14mm Genuine Smoke Grey Oak Brushed Oiled,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.,active
herringbone-parquet-engineered-wood-flooring-12mm-natural-oak-brushed-uv-oiled,Herringbone Parquet Engineered Wood Flooring 12mm Natural Oak Brushed UV Oiled,<h2>Herringbone Parquet Engineered Wood Flooring 12mm Natural Oak Brushed UV Oiled</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74167H,0,shopify,100,deny,manual,38.38,38.38,TRUE,TRUE,,,Herringbone Parquet Engineered Wood Flooring 12mm Natural Oak Brushed UV Oiled,Herringbone Parquet Engineered Wood Flooring 12mm Natural Oak Brushed UV Oiled,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.,active
herringbone-parquet-engineered-wood-flooring-12mm-double-smoked-brushed-lacquer,Herringbone Parquet Engineered Wood Flooring 12mm Double Smoked Brushed Lacquer,<h2>Herringbone Parquet Engineered Wood Flooring 12mm Double Smoked Brushed Lacquer</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74168H,0,shopify,100,deny,manual,39.59,39.59,TRUE,TRUE,,,Herringbone Parquet Engineered Wood Flooring 12mm Double Smoked Brushed Lacquer,Herringbone Parquet Engineered Wood Flooring 12mm Double Smoked Brushed Lacquer,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.,active
herringbone-parquet-engineered-wood-flooring-12mm-smoked-brushed-lacquer,Herringbone Parquet Engineered Wood Flooring 12mm Smoked Brushed Lacquer,<h2>Herringbone Parquet Engineered Wood Flooring 12mm Smoked Brushed Lacquer</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74169H,0,shopify,100,deny,manual,39.59,39.59,TRUE,TRUE,,,Herringbone Parquet Engineered Wood Flooring 12mm Smoked Brushed Lacquer,Herringbone Parquet Engineered Wood Flooring 12mm Smoked Brushed Lacquer,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.,active
herringbone-parquet-engineered-wood-flooring-12mm-essence-oak-matt-lacquer,Herringbone Parquet Engineered Wood Flooring 12mm Essence Oak Matt Lacquer,<h2>Herringbone Parquet Engineered Wood Flooring 12mm Essence Oak Matt Lacquer</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74170H,0,shopify,100,deny,manual,38.38,38.38,TRUE,TRUE,,,Herringbone Parquet Engineered Wood Flooring 12mm Essence Oak Matt Lacquer,Herringbone Parquet Engineered Wood Flooring 12mm Essence Oak Matt Lacquer,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.,active
abbey-riverstone-engineered-wood-flooring-10mm-x-125mm-natural-brushed-lacquer-flooring,Abbey Riverstone Engineered Wood Flooring 10mm x 125mm Natural Brushed Lacquer Flooring,<h2>Abbey Riverstone Engineered Wood Flooring 10mm x 125mm Natural Brushed Lacquer Flooring</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74171P,0,shopify,100,deny,manual,32.39,32.39,TRUE,TRUE,,,Abbey Riverstone Engineered Wood Flooring 10mm x 125mm Natural Brushed Lacquer Flooring,Abbey Riverstone Engineered Wood Flooring 10mm x 125mm Natural Brushed Lacquer Flooring,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.,active
abbey-cinder-engineered-wood-flooring-10mm-x-125mm-double-smoked-brushed-lacquer-flooring,Abbey Cinder Engineered Wood Flooring 10mm x 125mm Double Smoked Brushed Lacquer Flooring,<h2>Abbey Cinder Engineered Wood Flooring 10mm x 125mm Double Smoked Brushed Lacquer Flooring</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74172P,0,shopify,100,deny,manual,32.39,32.39,TRUE,TRUE,,,Abbey Cinder Engineered Wood Flooring 10mm x 125mm Double Smoked Brushed Lacquer Flooring,Abbey Cinder Engineered Wood Flooring 10mm x 125mm Double Smoked Brushed Lacquer Flooring,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.,active
herringbone-parquet-distressed-engineered-wood-flooring-15mm-double-smoked-hard-wax-oiled,Herringbone Parquet Distressed Engineered Wood Flooring 15mm Double Smoked Hard Wax Oiled,<h2>Herringbone Parquet Distressed Engineered Wood Flooring 15mm Double Smoked Hard Wax Oiled</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74173H,0,shopify,100,deny,manual,59.99,59.99,TRUE,TRUE,,,Herringbone Parquet Distressed Engineered Wood Flooring 15mm Double Smoked Hard Wax Oiled,Herringbone Parquet Distressed Engineered Wood Flooring 15mm Double Smoked Hard Wax Oiled,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.,active
herringbone-parquet-engineered-wood-flooring-15mm-rich-oak-hard-wax-oiled,Herringbone Parquet Engineered Wood Flooring 15mm Rich Oak Hard Wax Oiled,<h2>Herringbone Parquet Engineered Wood Flooring 15mm Rich Oak Hard Wax Oiled</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74174H,0,shopify,100,deny,manual,59.99,59.99,TRUE,TRUE,,,Herringbone Parquet Engineered Wood Flooring 15mm Rich Oak Hard Wax Oiled,Herringbone Parquet Engineered Wood Flooring 15mm Rich Oak Hard Wax Oiled,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.,active
loire-engineered-wood-flooring-15mm-x-190mm-dark-distressed-wax-oiled,Loire Engineered Wood Flooring 15mm x 190mm Dark Distressed Wax Oiled,<h2>Loire Engineered Wood Flooring 15mm x 190mm Dark Distressed Wax Oiled</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,TRUE,Title,Default Title,74190DDW,0,shopify,100,deny,manual,59.99,59.99,TRUE,TRUE,,,Loire Engineered Wood Flooring 15mm x 190mm Dark Distressed Wax Oiled,Loire Engineered Wood Flooring 15mm x 190mm Dark Distressed Wax Oiled,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room.,active
prestige-herringbone-laminate-flooring-frosted-oak-8mm-3516,Prestige Herringbone Laminate Flooring Frosted Oak 8mm 3516,<h2>Prestige Herringbone Laminate Flooring Frosted Oak 8mm 3516</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,67266-FC70,0,shopify,100,deny,manual,25.19,25.19,TRUE,TRUE,,,Prestige Herringbone Laminate Flooring Frosted Oak 8mm 3516,Prestige Herringbone Laminate Flooring Frosted Oak 8mm 3516,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
prestige-herringbone-laminate-flooring-faded-oak-8mm-3678,Prestige Herringbone Laminate flooring Faded Oak 8mm 3678,<h2>Prestige Herringbone Laminate flooring Faded Oak 8mm 3678</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,67268-FC33,0,shopify,100,deny,manual,25.19,25.19,TRUE,TRUE,,,Prestige Herringbone Laminate flooring Faded Oak 8mm 3678,Prestige Herringbone Laminate flooring Faded Oak 8mm 3678,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
prestige-herringbone-laminate-flooring-ambient-oak-8mm-3766,Prestige Herringbone Laminate Flooring Ambient Oak 8mm 3766,<h2>Prestige Herringbone Laminate Flooring Ambient Oak 8mm 3766</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,67269-FC45,0,shopify,100,deny,manual,25.19,25.19,TRUE,TRUE,,,Prestige Herringbone Laminate Flooring Ambient Oak 8mm 3766,Prestige Herringbone Laminate Flooring Ambient Oak 8mm 3766,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
prestige-herringbone-laminate-flooring-smokey-oak-8mm-3860,Prestige Herringbone Laminate Flooring Smokey Oak 8mm 3860,<h2>Prestige Herringbone Laminate Flooring Smokey Oak 8mm 3860</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,67270-FC46,0,shopify,100,deny,manual,25.19,25.19,TRUE,TRUE,,,Prestige Herringbone Laminate Flooring Smokey Oak 8mm 3860,Prestige Herringbone Laminate Flooring Smokey Oak 8mm 3860,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
prestige-herringbone-laminate-flooring-classic-natural-oak-8mm-3861,Prestige Herringbone Laminate flooring Classic Natural Oak 8mm 3861,<h2>Prestige Herringbone Laminate flooring Classic Natural Oak 8mm 3861</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,67271,0,shopify,100,deny,manual,22.78,22.78,TRUE,TRUE,,,Prestige Herringbone Laminate flooring Classic Natural Oak 8mm 3861,Prestige Herringbone Laminate flooring Classic Natural Oak 8mm 3861,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
prestige-herringbone-laminate-flooring-tobacco-light-8mm-4764,Prestige Herringbone Laminate Flooring Tobacco Light 8mm 4764,<h2>Prestige Herringbone Laminate Flooring Tobacco Light 8mm 4764</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,67273-FC15,0,shopify,100,deny,manual,25.19,25.19,TRUE,TRUE,,,Prestige Herringbone Laminate Flooring Tobacco Light 8mm 4764,Prestige Herringbone Laminate Flooring Tobacco Light 8mm 4764,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
prestige-herringbone-laminate-flooring-coffee-oak-8mm-4766,Prestige Herringbone Laminate Flooring Coffee Oak 8mm 4766,<h2>Prestige Herringbone Laminate Flooring Coffee Oak 8mm 4766</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,67274-FC47,0,shopify,100,deny,manual,25.19,25.19,TRUE,TRUE,,,Prestige Herringbone Laminate Flooring Coffee Oak 8mm 4766,Prestige Herringbone Laminate Flooring Coffee Oak 8mm 4766,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
ultrafelt-vinyl-flooring-battle-oak-parquet,Ultrafelt Vinyl Flooring Battle Oak Parquet,<h2>Ultrafelt Vinyl Flooring Battle Oak Parquet</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,67892ST,0,shopify,100,deny,manual,17.87,17.87,TRUE,TRUE,,,Ultrafelt Vinyl Flooring Battle Oak Parquet,Ultrafelt Vinyl Flooring Battle Oak Parquet,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
ultrafelt-vinyl-flooring-natural-oak-parquet,Ultrafelt Vinyl Flooring Natural Oak Parquet,<h2>Ultrafelt Vinyl Flooring Natural Oak Parquet</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,67893ST,0,shopify,100,deny,manual,17.87,17.87,TRUE,TRUE,,,Ultrafelt Vinyl Flooring Natural Oak Parquet,Ultrafelt Vinyl Flooring Natural Oak Parquet,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
texstep-herringbone-natural-162m-felt-back,Texstep Herringbone Natural 162M Felt Back,<h2>Texstep Herringbone Natural 162M Felt Back</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,69502ST,0,shopify,100,deny,manual,14.03,14.03,TRUE,TRUE,,,Texstep Herringbone Natural 162M Felt Back,Texstep Herringbone Natural 162M Felt Back,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
prestige-herringbone-laminate-flooring-iris-oak-8mm-3773,Prestige Herringbone Laminate Flooring Iris Oak 8mm 3773,<h2>Prestige Herringbone Laminate Flooring Iris Oak 8mm 3773</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,69577,0,shopify,100,deny,manual,22.78,22.78,TRUE,TRUE,,,Prestige Herringbone Laminate Flooring Iris Oak 8mm 3773,Prestige Herringbone Laminate Flooring Iris Oak 8mm 3773,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
prestige-herringbone-laminate-flooring-charcoal-8mm-6010,Prestige Herringbone Laminate Flooring Charcoal 8mm 6010,<h2>Prestige Herringbone Laminate Flooring Charcoal 8mm 6010</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,69578,0,shopify,100,deny,manual,22.78,22.78,TRUE,TRUE,,,Prestige Herringbone Laminate Flooring Charcoal 8mm 6010,Prestige Herringbone Laminate Flooring Charcoal 8mm 6010,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
embrace-herringbone-laminate-flooring-10mm-tricat-oak-6018,Embrace Herringbone Laminate Flooring 10mm Tricat Oak 6018,<h2>Embrace Herringbone Laminate Flooring 10mm Tricat Oak 6018</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,71657,0,shopify,100,deny,manual,23.67,23.67,TRUE,TRUE,,,Embrace Herringbone Laminate Flooring 10mm Tricat Oak 6018,Embrace Herringbone Laminate Flooring 10mm Tricat Oak 6018,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
chic-parquet-dry-back-lvt-herringbone-flooring-outland,Chic Parquet Dry Back Lvt Herringbone Flooring Outland,<h2>Chic Parquet Dry Back Lvt Herringbone Flooring Outland</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,73662ST,0,shopify,100,deny,manual,22.78,22.78,TRUE,TRUE,,,Chic Parquet Dry Back Lvt Herringbone Flooring Outland,Chic Parquet Dry Back Lvt Herringbone Flooring Outland,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
ecostep-vinyl-flooring-herringbone-oak-medium-666d,Ecostep Vinyl Flooring Herringbone Oak Medium 666D,<h2>Ecostep Vinyl Flooring Herringbone Oak Medium 666D</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,73835ST,0,shopify,100,deny,manual,10.79,10.79,TRUE,TRUE,,,Ecostep Vinyl Flooring Herringbone Oak Medium 666D,Ecostep Vinyl Flooring Herringbone Oak Medium 666D,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
embrace-herringbone-laminate-flooring-windsor-oak-10mm-1001,Embrace Herringbone Laminate Flooring Windsor Oak 10mm 1001,<h2>Embrace Herringbone Laminate Flooring Windsor Oak 10mm 1001</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,73880-FC45,0,shopify,100,deny,manual,31.19,31.19,TRUE,TRUE,,,Embrace Herringbone Laminate Flooring Windsor Oak 10mm 1001,Embrace Herringbone Laminate Flooring Windsor Oak 10mm 1001,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
chic-parquet-dry-back-lvt-herringbone-flooring-harbour,Chic Parquet Dry Back Lvt Herringbone Flooring Harbour,<h2>Chic Parquet Dry Back Lvt Herringbone Flooring Harbour</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,73939ST,0,shopify,100,deny,manual,22.76,22.76,TRUE,TRUE,,,Chic Parquet Dry Back Lvt Herringbone Flooring Harbour,Chic Parquet Dry Back Lvt Herringbone Flooring Harbour,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
